strategy,d,D,N,weight,violations,feasible,history,time
violation,0.05,0.31680306469706293,14.264627004189697,0.012881709202704768,"[0, 0, 0, 0]",True,"[0.02022891604002917, 0.016358814342767095, 0.016358814342767095, 0.016358814342767095, 0.016358814342767095, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013168995867533085, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013156849289956566, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.013145531526842872, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.01302764833867058, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.013013573026053042, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012911384957683162, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768, 0.012881709202704768]",14.790947100001176
